 
mcs-mrehdpdnopcp002;[];[]
mdm-lmdm-axi-prod;[];[]
mdm-lmdm-axi-test;[];[]
mcs-mrehdpdnopcp003;[];[]
med-ca-lacia01;[];[]
med-ca-lacia02;[];[]
med-ca-pora1;[];[]
med-ca-pnfs1;[u'/dev/mapper/vg_emss-lv_opt_cheops_patchagent  988M  669M  269M  72% /opt/cheops/patchagent'];[u'/dev/mapper/vg_emss-lv_opt_cheops_patchagent\t/opt/cheops/patchagent\text4\tdefaults\t1 2']
med-ca-pora2;[];[]
med-ca-resto-tweb01;[u'/dev/mapper/vg_emss-lv_opt_cheops_patchagent   988M     67M  855M   8% /opt/cheops/patchagent'];[u'/dev/mapper/vg_emss-lv_opt_cheops_patchagent\t/opt/cheops/patchagent\text4\tdefaults\t1 2']
med-ca-resto-web01;[u'/dev/mapper/vg_emss-lv_opt_cheops_patchagent   988M     80M  842M   9% /opt/cheops/patchagent'];[u'/dev/mapper/vg_emss-lv_opt_cheops_patchagent\t/opt/cheops/patchagent\text4\tdefaults\t1 2']
med-ca-tora1;[u'/dev/mapper/vg_emss-lv_opt_cheops_patchagent  988M  131M  807M  14% /opt/cheops/patchagent'];[u'/dev/mapper/vg_emss-lv_opt_cheops_patchagent\t/opt/cheops/patchagent\text4\tdefaults\t0 0']
med-dc-pora2;[];[]
med-dc-pora1;[];[]
med-ppbdd01;[u'/dev/mapper/vg_emss-lv_opt_cheops_patchagent   988M     67M  855M   8% /opt/cheops/patchagent'];[u'/dev/mapper/vg_emss-lv_opt_cheops_patchagent  /opt/cheops/patchagent  ext4    defaults        1 2']
med-ppweb01;[u'/dev/mapper/vg_emss-lv_opt_cheops_patchagent   988M     67M  855M   8% /opt/cheops/patchagent'];[u'/dev/mapper/vg_emss-lv_opt_cheops_patchagent\t/opt/cheops/patchagent\text4\tdefaults\t1 2']
med-tppbdd01;[u'/dev/mapper/vg_emss-lv_opt_cheops_patchagent   988M     67M  855M   8% /opt/cheops/patchagent'];[u'/dev/mapper/vg_emss-lv_opt_cheops_patchagent\t/opt/cheops/patchagent\text4\tdefaults\t1 2']
mer-e1bdddv1;[];[]
mer-e1entdv1;[];[]
mer-e1htmdv1;[];[]
mer-grpdb3ldev0001;[];[]
mer-grpftplprd0001;[];[]
mer-grpsmtlprd0001;[];[]
mer-grpsmtlprd0002;[];[]
mgp-mgpvm-ipo-pri;[];[]
mic-srv-helpdesk;[];[]
mic-srv-gestsup;[];[]
neo-kalires;[];[]
neo-kalisil-app;[];[]
neo-kalisil-bdd;[];[]
neo-srv-sftp;[];[]
osi-rvpxy;[u'/dev/mapper/vg_emss-lv_emss       988M    209M  713M  23% /opt/cheops/patchagent'];[u'/dev/mapper/vg_emss-lv_emss /opt/cheops/patchagent ext4 defaults 0 0']
pga-dc1-webdf;[];[]
pga-so-fctdvwb2-prd;[u'/dev/mapper/vg_emss-lv_emss      988M    205M  717M  23% /opt/cheops/patchagent'];[u'/dev/mapper/vg_emss-lv_emss /opt/cheops/patchagent ext4 defaults 0 0']
pga-so-fctdvwb-prd;[u'/dev/mapper/vg_emss-lv_emss      988M    115M  807M  13% /opt/cheops/patchagent'];[u'/dev/mapper/vg_emss-lv_emss /opt/cheops/patchagent ext4 defaults 0 0']
pga-so-fctdvwb3-prd;[u'/dev/mapper/vg_emss-lv_emss      988M    108M  814M  12% /opt/cheops/patchagent'];[u'/dev/mapper/vg_emss-lv_emss /opt/cheops/patchagent ext4 defaults 0 0']
pga-so-fctdvwb7-prd;[u'/dev/mapper/vg_emss-lv_emss      988M     88M  834M  10% /opt/cheops/patchagent'];[u'/dev/mapper/vg_emss-lv_emss /opt/cheops/patchagent ext4 defaults 0 0']
pga-so-fctdvwb6-prd;[u'/dev/mapper/vg_emss-lv_emss      988M    137M  785M  15% /opt/cheops/patchagent'];[u'/dev/mapper/vg_emss-lv_emss /opt/cheops/patchagent ext4 defaults 0 0']
pga-so-fctdvwb8-prd;[u'/dev/mapper/vg_emss-lv_emss      988M     87M  835M  10% /opt/cheops/patchagent'];[u'/dev/mapper/vg_emss-lv_emss /opt/cheops/patchagent ext4 defaults 0 0']
pga-so-fctdvwb9-prd;[u'/dev/mapper/vg_emss-lv_emss      988M     70M  852M   8% /opt/cheops/patchagent'];[u'/dev/mapper/vg_emss-lv_emss /opt/cheops/patchagent ext4 defaults 0 0']
pga-sopr-fctdvwb1-prd;[u'/dev/mapper/vg_emss-lv_emss      988M     90M  832M  10% /opt/cheops/patchagent'];[u'/dev/mapper/vg_emss-lv_emss /opt/cheops/patchagent ext4 defaults 0 0']
pga-sopr-fctdvwb3-prd;[u'/dev/mapper/vg_emss-lv_emss      988M     90M  832M  10% /opt/cheops/patchagent'];[u'/dev/mapper/vg_emss-lv_emss /opt/cheops/patchagent ext4 defaults 0 0']
pga-sopr-fctdvwb2-prd;[u'/dev/mapper/vg_emss-lv_emss      988M     90M  832M  10% /opt/cheops/patchagent'];[u'/dev/mapper/vg_emss-lv_emss /opt/cheops/patchagent ext4 defaults 0 0']
pri-prd-adc1;[];[]
pri-dev-app1;[];[]
pri-prd-app1;[];[]
pri-prd-app2;[];[]
pri-prd-app4;[];[]
pri-prd-back2;[];[]
pri-prd-front1;[];[]
pri-prd-usilog1;[];[]
pri-pre-app4;[];[]
pro-prod-s0083;[];[]
pri-rec-app1;[];[]
pro-prod-s0087;[];[]
pro-prod-s0084;[];[]
pro-s0012;[];[]
pro-s0060;[];[]
pro-s0024;[];[]
pro-s0077;[];[]
pro-s0106;[];[]
pro-s0096;[];[]
pro-s0107;[];[]
pro-sclpvocmil01;[];[]
pro-slcpsigbdd02;[];[]
pro-slcpgedapp01;[];[]
pro-slcpvocnim01;[];[]
pro-slcpwebngx01;[];[]
pro-slcpwebngx02;[];[]
rcc-srv-nginx-dev;[];[]
rcc-srv-nginx-prod;[];[]
smi-altair3;[u'/dev/mapper/vg_emss-lv_emss                    988M    164M  758M  18% /opt/cheops/patchagent'];[u'/dev/mapper/vg_emss-lv_emss\t\t     /opt/cheops/patchagent  ext4    defaults        1 2']
sel-radius;[u'/dev/mapper/vg_emss-lv_emss    988M   85M  837M  10% /opt/cheops/patchagent'];[u'/dev/mapper/vg_emss-lv_emss /opt/cheops/patchagent ext4 defaults 0 0']
smi-antares3;[u'/dev/mapper/vg_emss-lv_emss                 876M    212M  649M  25% /opt/cheops/patchagent'];[u'/dev/mapper/vg_emss-lv_emss                     /opt/cheops/patchagent  ext4    defaults        1 2']
smi-cassiopeia;[];[]
smi-castor3;[u'/dev/mapper/vg_emss-lv_emss          988M    169M  753M  19% /opt/cheops/patchagent'];[u'/dev/mapper/vg_emss-lv_emss /opt/cheops/patchagent ext4 defaults 0 0']
smi-gemma;[u'/dev/mapper/vg_emss-lv_emss                 988M    150M  772M  17% /opt/cheops/patchagent'];[u'/dev/mapper/vg_emss-lv_emss /opt/cheops/patchagent ext4 defaults 0 0']
smi-flore3;[u'/dev/mapper/vg_emss-lv_emss                 988M    206M  716M  23% /opt/cheops/patchagent'];[u'/dev/mapper/vg_emss-lv_emss                     /opt/cheops/patchagent  ext4    defaults        1 2']
smi-gredi;[u'/dev/mapper/vg_emss-lv_emss   988M    100M  822M  11% /opt/cheops/patchagent'];[u'/dev/mapper/vg_emss-lv_emss /opt/cheops/patchagent ext4 defaults 0 0']
smi-grenat;[u'/dev/mapper/vg_emss-lv_emss                 988M     90M  832M  10% /opt/cheops/patchagent'];[u'/dev/mapper/vg_emss-lv_emss /opt/cheops/patchagent ext4 defaults 0 0']
smi-juliet31;[u'/dev/mapper/vg_emss-lv_emss                     988M    114M  808M  13% /opt/cheops/patchagent'];[u'/dev/mapper/vg_emss-lv_emss /opt/cheops/patchagent ext4 defaults 0 0']
smi-isis3;[u'/dev/mapper/vg_emss-lv_emss                     988M    109M  813M  12% /opt/cheops/patchagent'];[u'/dev/mapper/vg_emss-lv_emss\t\t      /opt/cheops/patchagent\t\t      ext4    defaults        1 2']
smi-juza3;[u'/dev/mapper/vg_emss-lv_emss                 988M    130M  792M  15% /opt/cheops/patchagent'];[u'/dev/mapper/vg_emss-lv_emss                     /opt/cheops/patchagent  ext4    defaults        1 2']
smi-mira3;[u'/dev/mapper/vg_emss-lv_emss                     988M    230M  692M  25% /opt/cheops/patchagent'];[u'/dev/mapper/vg_emss-lv_emss /opt/cheops/patchagent ext4 defaults 0 0']
smi-kuma3;[u'/dev/mapper/vg_emss-lv_emss                     988M    153M  769M  17% /opt/cheops/patchagent'];[u'/dev/mapper/vg_emss-lv_emss /opt/cheops/patchagent ext4 defaults 0 0']
smi-orion3;[u'/dev/mapper/vg_emss-lv_emss                     988M    189M  733M  21% /opt/cheops/patchagent'];[u'/dev/mapper/vg_emss-lv_emss \t\t/opt/cheops/patchagent/          ext4    defaults        1 2']
smi-ophelia3;[];[]
smi-pollux3;[u'/dev/mapper/vg_emss-lv_emss                     988M    214M  708M  24% /opt/cheops/patchagent'];[u'/dev/mapper/vg_emss-lv_emss                     /opt/cheops/patchagent  ext4    defaults        1 2']
smi-saprouter;[u'/dev/mapper/vg_emss-lv_emss          988M    226M  696M  25% /opt/cheops/patchagent'];[u'/dev/mapper/vg_emss-lv_emss /opt/cheops/patchagent ext4 defaults 0 0']
smi-rigel3;[u'/dev/mapper/vg_emss-lv_emss                     988M    137M  785M  15% /opt/cheops/patchagent'];[u'/dev/mapper/vg_emss-lv_emss /opt/cheops/patchagent ext4 defaults 0 0']
smi-sirius3;[u'/dev/mapper/vg_emss-lv_emss                     988M    145M  777M  16% /opt/cheops/patchagent'];[u'/dev/mapper/vg_emss-lv_emss /opt/cheops/patchagent ext4 defaults 0 0']
smi-tejat1;[u'/dev/mapper/vg_emss-lv_emss   988M    228M  694M  25% /opt/cheops/patchagent'];[u'/dev/mapper/vg_emss-lv_emss /opt/cheops/patchagent ext4 defaults 0 0']
smi-uranus3;[u'/dev/mapper/vg_emss-lv_emss                     988M    253M  669M  28% /opt/cheops/patchagent'];[u'/dev/mapper/vg_emss-lv_emss /opt/cheops/patchagent ext4 defaults 0 0']
smi-vesta31;[u'/dev/mapper/vg_emss-lv_emss                     988M    112M  810M  13% /opt/cheops/patchagent'];[u'/dev/mapper/vg_emss-lv_emss                   /opt/cheops/patchagent ext4    defaults        1 2']
stra-prod-dbi1;[];[]
smi-wezen1;[u'/dev/mapper/vg_emss-lv_emss    988M    219M  703M  24% /opt/cheops/patchagent'];[u'/dev/mapper/vg_emss-lv_emss /opt/cheops/patchagent ext4 defaults 0 0']
smi-vezen3;[u'/dev/mapper/vg_emss-lv_emss                 988M    139M  783M  16% /opt/cheops/patchagent'];[u'/dev/mapper/vg_emss-lv_emss                     /opt/cheops/patchagent  ext4    defaults        1 2']
stra-prod-dbi2;[];[]
stra-prod-fast1;[];[]
stra-prod-gdp2-centos7;[];[]
sup-backend01;[];[]
sup-backend02;[];[]
sup-backend03;[];[]
sup-backend04;[];[]
tds-cherokee;[];[]
tds-cloudonchipapp;[];[]
tds-cloudonchipsync;[];[]
tds-donald;[];[]
tds-harlock;[];[]
tds-hercule;[];[u'#/dev/mapper/vg_emss-lv_opt_cheops_patchagent\t/opt/cheops/patchagent\text4\tdefaults\t1 2']
tds-kenshiro;[];[u'#/dev/mapper/vg_emss-lv_opt_cheops_patchagent\t/opt/cheops/patchagent\text4\tdefaults\t1 2']
tds-salvador;[];[]
tds-pablo;[];[]
tds-tetsuo;[];[]
tds-vulcain;[];[]
ucfs-ucf-ldroico901;[];[]
ucfs-ucf-lelkico501;[];[]
ucfs-ucf-lihmico501;[];[]
ucfs-ucf-lihmico201;[];[]
ucfs-ucf-lihmico503;[];[]
ucfs-ucf-lihmico502;[];[]
ucfs-ucf-lihmico506;[];[]
ucfs-ucf-lihmico504;[];[]
ucfs-ucf-lihmico508;[];[]
ucfs-ucf-lihmico507;[];[]
ucfs-ucf-lihmico509;[];[]
ucfs-ucf-lihmico510;[];[]
ucfs-ucf-lihmico701;[];[]
ucfs-ucf-lihmico702;[];[]
ucfs-ucf-lihmico703;[];[]
ucfs-ucf-lihmico801;[u'/dev/mapper/vg_emss-lv_emss     988M    225M  697M  25% /opt/cheops/patchagent'];[u'/dev/mapper/vg_emss-lv_emss /opt/cheops/patchagent ext4 defaults 0 0']
ucfs-ucf-lihmico802;[u'/dev/mapper/vg_emss-lv_emss     988M    248M  674M  27% /opt/cheops/patchagent'];[u'/dev/mapper/vg_emss-lv_emss /opt/cheops/patchagent ext4 defaults 0 0']
ucfs-ucf-lihmico803;[];[]
ucfs-ucf-ljenico901;[];[]
ucfs-ucf-lredico501;[];[]
ucfs-ucf-lnexico901;[];[]
ucfs-ucf-lwasico201;[];[]
ucfs-ucf-lwasico501;[];[]
ucfs-ucf-lwasico502;[];[]
ucfs-ucf-lwasico503;[];[]
ucfs-ucf-lwasico504;[];[]
ucfs-ucf-lwasico505;[];[]
ucfs-ucf-lwasico506;[];[]
ucfs-ucf-lwasico507;[];[]
ucfs-ucf-lwasico601;[];[]
ucfs-ucf-lwasico701;[];[]
ucfs-ucf-lwasico611;[];[]
ucfs-ucf-lwasico703;[];[]
ucfs-ucf-lwasico801;[u'/dev/mapper/vg_emss-lv_emss     988M    246M  676M  27% /opt/cheops/patchagent'];[u'/dev/mapper/vg_emss-lv_emss /opt/cheops/patchagent ext4 defaults 0 0']
ucfs-ucf-lwasico802;[u'/dev/mapper/vg_emss-lv_emss     988M    237M  685M  26% /opt/cheops/patchagent'];[u'/dev/mapper/vg_emss-lv_emss /opt/cheops/patchagent ext4 defaults 0 0']
ucfs-ucf-vrcodev101;[];[]
ucfs-vdtmcan501;[];[]
ucfs-vsftcan502;[u'/dev/mapper/vg_emss-lv_emss  988M  229M  709M  25% /opt/cheops/patchagent'];[u'/dev/mapper/vg_emss-lv_emss /opt/cheops/patchagent ext4 defaults 0 0']
ucfs-vxftcan401;[u'/dev/mapper/vg_emss-lv_opt_cheops_patchagent  988M  205M  733M  22% /opt/cheops/patchagent'];[u'/dev/mapper/vg_emss-lv_opt_cheops_patchagent\t/opt/cheops/patchagent\text4\tdefaults 1 2']
uni-oraphy;[];[]
vgrf-axonedms;[];[]
vgrf-intranet01;[u'/dev/mapper/vg_emss-lv_emss   961M    158M  738M  18% /opt/cheops/patchagent'];[u'/dev/mapper/vg_emss-lv_emss /opt/cheops/patchagent ext4 defaults 0 0']
vgrf-frsyslog01p;[];[]
vgrf-vgrfdpr02;[];[]
vgrf-vgrfdpr01;[];[]
vgrf-vgrfdqu01;[];[]
vgrf-vgrfwpr01;[];[]
vgrf-vw3570x2;[];[]
vgrf-vgrfwpr02;[];[]
vgrf-vgrfwqu01;[];[]
vgrf-vw8590dms2;[];[]
vii-ph-prep-bdd01;[];[]
vii-ph-prod-bdd02;[];[]
vii-ph-rec-bdd01;[];[]
vii-ph-prod-bdd01;[];[]
vii-vm-prod-quorum;[];[]
wur-s00437;[];[]
